"Protein.Id","Protein.Name","Gene","Entrez_ID","Ensembl_ID","Pathway_ID","Pathway_Name","Enrichment_Score"
"Q9D4V7","RABL3_MOUSE","Rabl3",67657,"ENSMUSG00000022827",NA,NA,NA
"Q6VH22","IF172_MOUSE","Ift172",67661,"ENSMUSG00000038564",NA,NA,NA
"Q9D9R0","RN125_MOUSE","Rnf125",67664,"ENSMUSG00000033107",NA,NA,NA
"Q8CBY8","DCTN4_MOUSE","Dctn4",67665,"ENSMUSG00000024603","mmu05014","Amyotrophic lateral sclerosis",0.0476397966594045
"Q8CBY8","DCTN4_MOUSE","Dctn4",67665,"ENSMUSG00000024603","mmu05022","Pathways of neurodegeneration - multiple diseases",0.0621641249092229
"Q8CBY8","DCTN4_MOUSE","Dctn4",67665,"ENSMUSG00000024603","mmu05132","Salmonella infection",0.0323892519970951
"Q8CBY8","DCTN4_MOUSE","Dctn4",67665,"ENSMUSG00000024603","mmu05016","Huntington disease",0.0390704429920116
"Q8CBY8","DCTN4_MOUSE","Dctn4",67665,"ENSMUSG00000024603","mmu04962","Vasopressin-regulated water reabsorption",0.00566448801742919
"Q8CBY8","DCTN4_MOUSE","Dctn4",67665,"ENSMUSG00000024603","mmu04814","Motor proteins",0.0232389251997095
"Q80WM5","HPLN3_MOUSE","Hapln3",67666,"ENSMUSG00000030606",NA,NA,NA
"Q80Y20","ALKB8_MOUSE","Alkbh8",67667,"ENSMUSG00000025899",NA,NA,NA
"Q9DD02","HIKES_MOUSE","Hikeshi",67669,"ENSMUSG00000062797",NA,NA,NA
"Q9JJI8","RL38_MOUSE","Rpl38",67671,"ENSMUSG00000057322",NA,NA,NA
"P62869","ELOB_MOUSE","Elob",67673,"ENSMUSG00000055839","mmu05211","Renal cell carcinoma",0.00856935366739288
"P62869","ELOB_MOUSE","Elob",67673,"ENSMUSG00000055839","mmu04066","HIF-1 signaling pathway",0.0146695715323166
"P62869","ELOB_MOUSE","Elob",67673,"ENSMUSG00000055839","mmu04120","Ubiquitin mediated proteolysis",0.0191721132897603
"Q9DCG9","TR112_MOUSE","Trmt112",67674,"ENSMUSG00000038812",NA,NA,NA
"Q9CQ89","CUTA_MOUSE","Cuta",67675,"ENSMUSG00000024194",NA,NA,NA
"Q8R040","RPP21_MOUSE","Rpp21",67676,"ENSMUSG00000024446",NA,NA,NA
"P62311","LSM3_MOUSE","Lsm3",67678,"ENSMUSG00000034192",NA,NA,NA
"Q9CQA3","SDHB_MOUSE","Sdhb",67680,"ENSMUSG00000009863","mmu05014","Amyotrophic lateral sclerosis",0.0476397966594045
"Q9CQA3","SDHB_MOUSE","Sdhb",67680,"ENSMUSG00000009863","mmu05010","Alzheimer disease",0.0512708787218591
"Q9CQA3","SDHB_MOUSE","Sdhb",67680,"ENSMUSG00000009863","mmu05208","Chemical carcinogenesis - reactive oxygen species",0.0300653594771242
"Q9CQA3","SDHB_MOUSE","Sdhb",67680,"ENSMUSG00000009863","mmu05012","Parkinson disease",0.0367465504720407
"Q9CQA3","SDHB_MOUSE","Sdhb",67680,"ENSMUSG00000009863","mmu01200","Carbon metabolism",0.0152505446623094
"Q9CQA3","SDHB_MOUSE","Sdhb",67680,"ENSMUSG00000009863","mmu05016","Huntington disease",0.0390704429920116
"Q9CQA3","SDHB_MOUSE","Sdhb",67680,"ENSMUSG00000009863","mmu05415","Diabetic cardiomyopathy",0.0281771968046478
"Q9CQA3","SDHB_MOUSE","Sdhb",67680,"ENSMUSG00000009863","mmu00190","Oxidative phosphorylation",0.018881626724764
"Q9CQA3","SDHB_MOUSE","Sdhb",67680,"ENSMUSG00000009863","mmu05022","Pathways of neurodegeneration - multiple diseases",0.0621641249092229
"Q9CQA3","SDHB_MOUSE","Sdhb",67680,"ENSMUSG00000009863","mmu04932","Non-alcoholic fatty liver disease",0.0209150326797386
"Q9CQA3","SDHB_MOUSE","Sdhb",67680,"ENSMUSG00000009863","mmu05020","Prion disease",0.0361655773420479
"Q9CQA3","SDHB_MOUSE","Sdhb",67680,"ENSMUSG00000009863","mmu00020","Citrate cycle (TCA cycle)",0.00406681190994916
"Q9CQA3","SDHB_MOUSE","Sdhb",67680,"ENSMUSG00000009863","mmu04714","Thermogenesis",0.0307915758896151
"Q9CQL5","RM18_MOUSE","Mrpl18",67681,"ENSMUSG00000057388",NA,NA,NA
"Q9D0B6","PBDC1_MOUSE","Pbdc1",67683,"ENSMUSG00000031226",NA,NA,NA
"Q5SUF2","LC7L3_MOUSE","Luc7l3",67684,"ENSMUSG00000020863",NA,NA,NA
"Q8R368","DAAF4_MOUSE","Dnaaf4",67685,"ENSMUSG00000092192",NA,NA,NA
"Q9DAF8","CD051_MOUSE","",67687,"ENSMUSG00000031682",NA,NA,NA
"Q80VQ0","AL3B1_MOUSE","Aldh3b1",67689,"ENSMUSG00000024885","mmu00350","Tyrosine metabolism",0.00508351488743646
"Q80VQ0","AL3B1_MOUSE","Aldh3b1",67689,"ENSMUSG00000024885","mmu00410","beta-Alanine metabolism",0.00421205519244735
"Q80VQ0","AL3B1_MOUSE","Aldh3b1",67689,"ENSMUSG00000024885","mmu00010","Glycolysis / Gluconeogenesis",0.00856935366739288
"Q9DAA4","PRS37_MOUSE","Prss37",67690,"ENSMUSG00000029909",NA,NA,NA
"Q8BKE9","IFT74_MOUSE","Ift74",67694,"ENSMUSG00000028576",NA,NA,NA
"Q9D3L0","F174A_MOUSE","Fam174a",67698,"ENSMUSG00000051185",NA,NA,NA
"Q9DAU7","WFDC2_MOUSE","Wfdc2",67701,"ENSMUSG00000017723",NA,NA,NA
"Q3U2C5","RN149_MOUSE","Rnf149",67702,"ENSMUSG00000048234",NA,NA,NA
"Q8BR86","KIRR3_MOUSE","Kirrel3",67703,"ENSMUSG00000032036",NA,NA,NA
"Q99M08","SRALN_MOUSE","Arln",67704,"ENSMUSG00000054091","mmu04020","Calcium signaling pathway",0.0320987654320988
"P0DP99","STMP1_MOUSE","Stmp1",67705,"ENSMUSG00000073155",NA,NA,NA
"Q9CY24","T179B_MOUSE","Tmem179b",67706,"ENSMUSG00000118346",NA,NA,NA
"Q9CQ06","RM24_MOUSE","Mrpl24",67707,"ENSMUSG00000019710",NA,NA,NA
"Q9D8G5","REG4_MOUSE","Reg4",67709,"ENSMUSG00000027876","mmu05226","Gastric cancer",0.0197530864197531
"P62488","RPB7_MOUSE","Polr2g",67710,"ENSMUSG00000071662","mmu03020","RNA polymerase",0.00435729847494553
"P62488","RPB7_MOUSE","Polr2g",67710,"ENSMUSG00000071662","mmu05016","Huntington disease",0.0390704429920116
"P62488","RPB7_MOUSE","Polr2g",67710,"ENSMUSG00000071662","mmu03420","Nucleotide excision repair",0.00726216412490922
"Q9D720","NSE1_MOUSE","Nsmce1",67711,"ENSMUSG00000030750",NA,NA,NA
"Q920G8","MFRN1_MOUSE","Slc25a37",67712,"ENSMUSG00000034248",NA,NA,NA
"Q9CQV7","TIM14_MOUSE","Dnajc19",67713,"ENSMUSG00000027679",NA,NA,NA
"Q9CPP7","LIPF_MOUSE","Lipf",67717,"ENSMUSG00000024768","mmu00561","Glycerolipid metabolism",0.00813362381989833
"Q8C6C9","LEG1H_MOUSE","Leg1",67719,"ENSMUSG00000015519",NA,NA,NA
"Q8JZU0","NUD13_MOUSE","Nudt13",67725,"ENSMUSG00000021809","mmu04146","Peroxisome",0.0122004357298475
"Q8VE88","F1142_MOUSE","Fam114a2",67726,"ENSMUSG00000020523",NA,NA,NA
"Q9D0I4","STX17_MOUSE","Stx17",67727,"ENSMUSG00000061455","mmu04140","Autophagy - animal",0.0214960058097313
"Q9CR25","DPH2_MOUSE","Dph2",67728,"ENSMUSG00000028540",NA,NA,NA
"Q9CR33","MANS1_MOUSE","Mansc1",67729,"ENSMUSG00000032718",NA,NA,NA
"Q9CPU7","FBX32_MOUSE","Fbxo32",67731,"ENSMUSG00000022358","mmu04068","FoxO signaling pathway",0.0172839506172839
"Q9DB29","IAH1_MOUSE","Iah1",67732,"ENSMUSG00000062054",NA,NA,NA
"Q9CQ82","CENPR_MOUSE","Itgb3bp",67733,"ENSMUSG00000028549",NA,NA,NA
"Q9D516","YJU2B_MOUSE","Yju2b",67736,"ENSMUSG00000004994",NA,NA,NA
"Q9CR16","PPID_MOUSE","Ppid",67738,"ENSMUSG00000027804","mmu05022","Pathways of neurodegeneration - multiple diseases",0.0621641249092229
"Q9CR16","PPID_MOUSE","Ppid",67738,"ENSMUSG00000027804","mmu05010","Alzheimer disease",0.0512708787218591
"Q9CR16","PPID_MOUSE","Ppid",67738,"ENSMUSG00000027804","mmu04217","Necroptosis",0.0201888162672476
"Q9D8M3","HRG1_MOUSE","Slc48a1",67739,"ENSMUSG00000081534",NA,NA,NA
"P57725","SAMN1_MOUSE","Samsn1",67742,"ENSMUSG00000022876",NA,NA,NA
"Q9D4Q1","RIBC2_MOUSE","Ribc2",67747,"ENSMUSG00000022431",NA,NA,NA
"Q8VI64","HUMMR_MOUSE","Mgarp",67749,"ENSMUSG00000037161",NA,NA,NA
"Q80ZQ3","CH074_MOUSE","",67750,"ENSMUSG00000021961",NA,NA,NA
"Q9D9V2","EQTN_MOUSE","Eqtn",67753,"ENSMUSG00000028575",NA,NA,NA
"Q9CWX9","DDX47_MOUSE","Ddx47",67755,"ENSMUSG00000030204",NA,NA,NA
"Q99PG0","AAAD_MOUSE","Aadac",67758,"ENSMUSG00000027761",NA,NA,NA
"Q9D3P8","PLRKT_MOUSE","Plgrkt",67759,"ENSMUSG00000016495",NA,NA,NA
"Q8CFE6","S38A2_MOUSE","Slc38a2",67760,"ENSMUSG00000022462","mmu04727","GABAergic synapse",0.0114742193173566
"Q8CFE6","S38A2_MOUSE","Slc38a2",67760,"ENSMUSG00000022462","mmu04724","Glutamatergic synapse",0.0148148148148148
"Q5XKN4","JAGN1_MOUSE","Jagn1",67767,"ENSMUSG00000051256",NA,NA,NA
"Q6SKR2","N6MT1_MOUSE","N6amt1",67768,"ENSMUSG00000044442",NA,NA,NA
"Q7TQC7","GPTC2_MOUSE","Gpatch2",67769,"ENSMUSG00000039210",NA,NA,NA
"Q8VDY9","CAAP1_MOUSE","Caap1",67770,"ENSMUSG00000028578",NA,NA,NA
"Q9CPW4","ARPC5_MOUSE","Arpc5",67771,"ENSMUSG00000008475","mmu05100","Bacterial invasion of epithelial cells",0.0101670297748729
"Q9CPW4","ARPC5_MOUSE","Arpc5",67771,"ENSMUSG00000008475","mmu04144","Endocytosis",0.0318082788671024
"Q9CPW4","ARPC5_MOUSE","Arpc5",67771,"ENSMUSG00000008475","mmu04810","Regulation of actin cytoskeleton",0.0294843863471314
"Q9CPW4","ARPC5_MOUSE","Arpc5",67771,"ENSMUSG00000008475","mmu05135","Yersinia infection",0.0180101670297749
"Q9CPW4","ARPC5_MOUSE","Arpc5",67771,"ENSMUSG00000008475","mmu04530","Tight junction",0.0212055192447349
"Q9CPW4","ARPC5_MOUSE","Arpc5",67771,"ENSMUSG00000008475","mmu05132","Salmonella infection",0.0323892519970951
"Q9CPW4","ARPC5_MOUSE","Arpc5",67771,"ENSMUSG00000008475","mmu04666","Fc gamma R-mediated phagocytosis",0.0124909222948439
"Q09XV5","CHD8_MOUSE","Chd8",67772,"ENSMUSG00000053754","mmu04310","Wnt signaling pathway",0.0213507625272331
"Q9D1P2","KAT8_MOUSE","Kat8",67773,"ENSMUSG00000030801",NA,NA,NA
"Q9D920","BORC5_MOUSE","Borcs5",67774,"ENSMUSG00000042992",NA,NA,NA
"Q9ER80","RTP4_MOUSE","Rtp4",67775,"ENSMUSG00000033355",NA,NA,NA
"Q99KC8","VMA5A_MOUSE","Vwa5a",67776,"ENSMUSG00000023186",NA,NA,NA
"Q99KZ6","ZN639_MOUSE","Znf639",67778,"ENSMUSG00000027667",NA,NA,NA
"Q9CXY6","ILF2_MOUSE","Ilf2",67781,"ENSMUSG00000001016",NA,NA,NA
"Q3UH93","PLXD1_MOUSE","Plxnd1",67784,"ENSMUSG00000030123",NA,NA,NA
"A2A791","ZMYM4_MOUSE","Zmym4",67785,"ENSMUSG00000042446",NA,NA,NA
"Q8BP27","SFR1_MOUSE","Sfr1",67788,"ENSMUSG00000025066",NA,NA,NA
"Q6PJN8","DALD3_MOUSE","Dalrd3",67789,"ENSMUSG00000019039",NA,NA,NA
"Q8BHC1","RB39B_MOUSE","Rab39b",67790,"ENSMUSG00000031202","mmu05014","Amyotrophic lateral sclerosis",0.0476397966594045
"Q8BHC1","RB39B_MOUSE","Rab39b",67790,"ENSMUSG00000031202","mmu05022","Pathways of neurodegeneration - multiple diseases",0.0621641249092229
"Q8BHC1","RB39B_MOUSE","Rab39b",67790,"ENSMUSG00000031202","mmu04140","Autophagy - animal",0.0214960058097313
"Q8BXT1","RGS8_MOUSE","Rgs8",67792,"ENSMUSG00000042671",NA,NA,NA
"Q9D361","SNR48_MOUSE","Snrnp48",67797,"ENSMUSG00000021431",NA,NA,NA
"Q9DCV3","DGAT2_MOUSE","Dgat2",67800,"ENSMUSG00000030747","mmu00561","Glycerolipid metabolism",0.00813362381989833
"Q9DCU2","PLLP_MOUSE","Pllp",67801,"ENSMUSG00000031775",NA,NA,NA
"Q8BGB5","LIMD2_MOUSE","Limd2",67803,"ENSMUSG00000040699",NA,NA,NA
"Q9CWK8","SNX2_MOUSE","Snx2",67804,"ENSMUSG00000034484","mmu04144","Endocytosis",0.0318082788671024
"Q9DBS2","TPRGL_MOUSE","Tprg1l",67808,"ENSMUSG00000029030",NA,NA,NA
"Q3UJU9","RMD3_MOUSE","Rmdn3",67809,"ENSMUSG00000070730",NA,NA,NA
"Q91VA6","PDIP2_MOUSE","Poldip2",67811,"ENSMUSG00000001100",NA,NA,NA
"Q99J08","S14L2_MOUSE","Sec14l2",67815,"ENSMUSG00000003585",NA,NA,NA
"Q99J56","DERL1_MOUSE","Derl1",67819,"ENSMUSG00000022365","mmu05022","Pathways of neurodegeneration - multiple diseases",0.0621641249092229
"Q99J56","DERL1_MOUSE","Derl1",67819,"ENSMUSG00000022365","mmu05014","Amyotrophic lateral sclerosis",0.0476397966594045
"Q99J56","DERL1_MOUSE","Derl1",67819,"ENSMUSG00000022365","mmu04141","Protein processing in endoplasmic reticulum",0.0219317356572259
"Q99ME6","AT1B4_MOUSE","Atp1b4",67821,"ENSMUSG00000016327","mmu04925","Aldosterone synthesis and secretion",0.0123456790123457
"Q99ME6","AT1B4_MOUSE","Atp1b4",67821,"ENSMUSG00000016327","mmu04024","cAMP signaling pathway",0.0286129266521423
"Q99ME6","AT1B4_MOUSE","Atp1b4",67821,"ENSMUSG00000016327","mmu04260","Cardiac muscle contraction",0.0114742193173566
"Q99ME6","AT1B4_MOUSE","Atp1b4",67821,"ENSMUSG00000016327","mmu04978","Mineral absorption",0.00682643427741467
"Q99ME6","AT1B4_MOUSE","Atp1b4",67821,"ENSMUSG00000016327","mmu04964","Proximal tubule bicarbonate reclamation",0.00319535221496006
"Q99ME6","AT1B4_MOUSE","Atp1b4",67821,"ENSMUSG00000016327","mmu04820","Cytoskeleton in muscle cells",0.0284676833696442
"Q99ME6","AT1B4_MOUSE","Atp1b4",67821,"ENSMUSG00000016327","mmu04971","Gastric acid secretion",0.00958605664488017
"Q99ME6","AT1B4_MOUSE","Atp1b4",67821,"ENSMUSG00000016327","mmu04022","cGMP-PKG signaling pathway",0.020479302832244
"Q99ME6","AT1B4_MOUSE","Atp1b4",67821,"ENSMUSG00000016327","mmu04960","Aldosterone-regulated sodium reabsorption",0.00493827160493827
"Q99ME6","AT1B4_MOUSE","Atp1b4",67821,"ENSMUSG00000016327","mmu04911","Insulin secretion",0.0103122730573711
"Q99ME6","AT1B4_MOUSE","Atp1b4",67821,"ENSMUSG00000016327","mmu04961","Endocrine and other factor-regulated calcium reabsorption",0.00784313725490196
"Q99ME6","AT1B4_MOUSE","Atp1b4",67821,"ENSMUSG00000016327","mmu04261","Adrenergic signaling in cardiomyocytes",0.0194625998547567
"Q99ME6","AT1B4_MOUSE","Atp1b4",67821,"ENSMUSG00000016327","mmu04919","Thyroid hormone signaling pathway",0.0153957879448076
"Q8K2T1","NMRL1_MOUSE","Nmral1",67824,"ENSMUSG00000063445",NA,NA,NA
"Q8R570","SNP47_MOUSE","Snap47",67826,"ENSMUSG00000009894",NA,NA,NA
"Q9CQU3","RER1_MOUSE","Rer1",67830,"ENSMUSG00000029048",NA,NA,NA
"Q9DCA5","BRX1_MOUSE","Brix1",67832,"ENSMUSG00000022247",NA,NA,NA
"Q9D6R2","IDH3A_MOUSE","Idh3a",67834,"ENSMUSG00000032279","mmu01230","Biosynthesis of amino acids",0.00958605664488017
"Q9D6R2","IDH3A_MOUSE","Idh3a",67834,"ENSMUSG00000032279","mmu01200","Carbon metabolism",0.0152505446623094
"Q9D6R2","IDH3A_MOUSE","Idh3a",67834,"ENSMUSG00000032279","mmu00020","Citrate cycle (TCA cycle)",0.00406681190994916
"Q9DAJ4","WDR83_MOUSE","Wdr83",67836,"ENSMUSG00000005150",NA,NA,NA
"Q99KV1","DJB11_MOUSE","Dnajb11",67838,"ENSMUSG00000004460","mmu04141","Protein processing in endoplasmic reticulum",0.0219317356572259
"Q6IR34","GPSM1_MOUSE","Gpsm1",67839,"ENSMUSG00000026930","mmu05030","Cocaine addiction",0.00595497458242556
"Q9CQF8","RT63_MOUSE","Mrpl57",67840,"ENSMUSG00000021967",NA,NA,NA
"Q9CPX6","ATG3_MOUSE","Atg3",67841,"ENSMUSG00000022663","mmu04140","Autophagy - animal",0.0214960058097313
"Q9CPX6","ATG3_MOUSE","Atg3",67841,"ENSMUSG00000022663","mmu04136","Autophagy - other",0.00406681190994916
"Q8BMC4","NOP9_MOUSE","Nop9",67842,"ENSMUSG00000019297",NA,NA,NA
"Q9D321","S35A4_MOUSE","Slc35a4",67843,"ENSMUSG00000033272",NA,NA,NA
"Q9CZE3","RAB32_MOUSE","Rab32",67844,"ENSMUSG00000019832",NA,NA,NA
"Q9D0C1","RN115_MOUSE","Rnf115",67845,"ENSMUSG00000028098",NA,NA,NA
"Q9CYC3","TM39A_MOUSE","Tmem39a",67846,"ENSMUSG00000002845",NA,NA,NA
"Q6ZPL9","DDX55_MOUSE","Ddx55",67848,"ENSMUSG00000029389",NA,NA,NA
"Q9CPY3","CDCA5_MOUSE","Cdca5",67849,"ENSMUSG00000024791","mmu04110","Cell cycle",0.0207697893972404
"Q9CQF4","MRES1_MOUSE","Mtres1",67851,"ENSMUSG00000019797",NA,NA,NA
"Q9D7J9","ECHD3_MOUSE","Echdc3",67856,"ENSMUSG00000039063",NA,NA,NA
"Q9CQR6","PPP6_MOUSE","Ppp6c",67857,"ENSMUSG00000026753",NA,NA,NA
"Q9D1E4","CRTP1_MOUSE","Cysrt1",67859,"ENSMUSG00000036731",NA,NA,NA
"Q9D708","S10AG_MOUSE","S100a16",67860,"ENSMUSG00000074457",NA,NA,NA
"Q99LX5","MMTA2_MOUSE","Mmtag2",67862,"ENSMUSG00000020441",NA,NA,NA
"Q9CR62","M2OM_MOUSE","Slc25a11",67863,"ENSMUSG00000014606",NA,NA,NA
"Q8C407","YIPF4_MOUSE","Yipf4",67864,"ENSMUSG00000024072",NA,NA,NA
"Q9CQE5","RGS10_MOUSE","Rgs10",67865,"ENSMUSG00000030844",NA,NA,NA
"Q9ESH5","WFDC1_MOUSE","Wfdc1",67866,"ENSMUSG00000023336",NA,NA,NA
"Q3TX51","LRC28_MOUSE","Lrrc28",67867,"ENSMUSG00000030556",NA,NA,NA
"Q9CQ52","CEL3B_MOUSE","Cela3b",67868,"ENSMUSG00000023433",NA,NA,NA
"Q9D6V8","PAIP2_MOUSE","Paip2",67869,"ENSMUSG00000037058",NA,NA,NA
"Q8BGB7","ENOPH_MOUSE","Enoph1",67870,"ENSMUSG00000029326","mmu00270","Cysteine and methionine metabolism",0.00726216412490922
"Q9D6S7","RRFM_MOUSE","Mrrf",67871,"ENSMUSG00000026887",NA,NA,NA
"Q9CQT1","MTNA_MOUSE","Mri1",67873,"ENSMUSG00000004996","mmu00270","Cysteine and methionine metabolism",0.00726216412490922
"Q9JJ72","RPRM_MOUSE","Rprm",67874,"ENSMUSG00000075334","mmu04115","p53 signaling pathway",0.00958605664488017
"P61600","NAA20_MOUSE","Naa20",67877,"ENSMUSG00000002728",NA,NA,NA
"Q9CR67","TMM33_MOUSE","Tmem33",67878,"ENSMUSG00000037720",NA,NA,NA
"Q91X52","DCXR_MOUSE","Dcxr",67880,"ENSMUSG00000039450",NA,NA,NA
"Q9D967","MGDP1_MOUSE","Mdp1",67881,"ENSMUSG00000002329",NA,NA,NA
"Q91XL3","UXS1_MOUSE","Uxs1",67883,"ENSMUSG00000057363","mmu00520","Amino sugar and nucleotide sugar metabolism",0.00522875816993464
"Q91XL3","UXS1_MOUSE","Uxs1",67883,"ENSMUSG00000057363","mmu01250","Biosynthesis of nucleotide sugars",0.00508351488743646
"Q8C6G1","CF410_MOUSE","Cfap410",67884,"ENSMUSG00000020284",NA,NA,NA
"Q8BT35","MTLN_MOUSE","Mtln",67885,"ENSMUSG00000051319",NA,NA,NA
"Q8C1B1","CAMP2_MOUSE","Camsap2",67886,"ENSMUSG00000041570",NA,NA,NA
"Q8R3Q0","SARAF_MOUSE","Saraf",67887,"ENSMUSG00000031532",NA,NA,NA
"Q9CQG9","TM100_MOUSE","Tmem100",67888,"ENSMUSG00000069763",NA,NA,NA
"Q9CR83","RBM18_MOUSE","Rbm18",67889,"ENSMUSG00000026889",NA,NA,NA
"P61961","UFM1_MOUSE","Ufm1",67890,"ENSMUSG00000027746",NA,NA,NA
"Q9D8E6","RL4_MOUSE","Rpl4",67891,"ENSMUSG00000032399",NA,NA,NA
"Q8BGD8","COA6_MOUSE","Coa6",67892,"ENSMUSG00000051671","mmu04714","Thermogenesis",0.0307915758896151
"Q9D8N3","TM86A_MOUSE","Tmem86a",67893,"ENSMUSG00000010307",NA,NA,NA
"Q9D8N2","DEN10_MOUSE","Dennd10",67894,"ENSMUSG00000024993",NA,NA,NA
"Q9D819","IPYR_MOUSE","Ppa1",67895,"ENSMUSG00000020089","mmu00190","Oxidative phosphorylation",0.018881626724764
"Q8R2G6","CCD80_MOUSE","Ccdc80",67896,"ENSMUSG00000022665",NA,NA,NA
"Q9D0L8","MCES_MOUSE","Rnmt",67897,"ENSMUSG00000009535",NA,NA,NA
"Q8BFY6","PEF1_MOUSE","Pef1",67898,"ENSMUSG00000028779",NA,NA,NA
"Q9CPZ8","COXM1_MOUSE","Cmc1",67899,"ENSMUSG00000039163",NA,NA,NA
"Q9CRB8","MTFP1_MOUSE","Mtfp1",67900,"ENSMUSG00000004748",NA,NA,NA
"Q8BPG6","SUMF2_MOUSE","Sumf2",67902,"ENSMUSG00000025538",NA,NA,NA
"Q9Z0G0","GIPC1_MOUSE","Gipc1",67903,"ENSMUSG00000019433",NA,NA,NA
"Q9D4M9","GLTL5_MOUSE","Galntl5",67909,"ENSMUSG00000028938","mmu00512","Mucin type O-glycan biosynthesis",0.00435729847494553
"Q9D4M9","GLTL5_MOUSE","Galntl5",67909,"ENSMUSG00000028938","mmu00514","Other types of O-glycan biosynthesis",0.00610021786492375
"Q9DAY5","CF120_MOUSE","",67912,"ENSMUSG00000050088",NA,NA,NA
"Q8K1Z0","COQ9_MOUSE","Coq9",67914,"ENSMUSG00000031782",NA,NA,NA
"Q99JY8","PLPP3_MOUSE","Plpp3",67916,"ENSMUSG00000028517","mmu04072","Phospholipase D signaling pathway",0.0193173565722585
"Q99JY8","PLPP3_MOUSE","Plpp3",67916,"ENSMUSG00000028517","mmu05231","Choline metabolism in cancer",0.0130718954248366
"Q99JY8","PLPP3_MOUSE","Plpp3",67916,"ENSMUSG00000028517","mmu00565","Ether lipid metabolism",0.00595497458242556
"Q99JY8","PLPP3_MOUSE","Plpp3",67916,"ENSMUSG00000028517","mmu00600","Sphingolipid metabolism",0.00784313725490196
"Q99JY8","PLPP3_MOUSE","Plpp3",67916,"ENSMUSG00000028517","mmu00564","Glycerophospholipid metabolism",0.0132171387073348
"Q99JY8","PLPP3_MOUSE","Plpp3",67916,"ENSMUSG00000028517","mmu04666","Fc gamma R-mediated phagocytosis",0.0124909222948439
"Q99JY8","PLPP3_MOUSE","Plpp3",67916,"ENSMUSG00000028517","mmu00561","Glycerolipid metabolism",0.00813362381989833
"Q8BPK2","ZCHC3_MOUSE","Zcchc3",67917,"ENSMUSG00000074682","mmu04623","Cytosolic DNA-sensing pathway",0.0103122730573711
"Q8BGS0","MAK16_MOUSE","Mak16",67920,"ENSMUSG00000031578",NA,NA,NA
"Q9CY34","UB2FA_MOUSE","Ube2f",67921,"ENSMUSG00000034343","mmu04120","Ubiquitin mediated proteolysis",0.0191721132897603
"Q9CR80","FA32A_MOUSE","Fam32a",67922,"ENSMUSG00000003039",NA,NA,NA
"P83940","ELOC_MOUSE","Eloc",67923,"ENSMUSG00000079658","mmu04120","Ubiquitin mediated proteolysis",0.0191721132897603
"P83940","ELOC_MOUSE","Eloc",67923,"ENSMUSG00000079658","mmu05211","Renal cell carcinoma",0.00856935366739288
"P83940","ELOC_MOUSE","Eloc",67923,"ENSMUSG00000079658","mmu04066","HIF-1 signaling pathway",0.0146695715323166
"Q32MG2","CBY2_MOUSE","Cby2",67926,"ENSMUSG00000034913",NA,NA,NA
"Q9D9B0","CCD70_MOUSE","Ccdc70",67929,"ENSMUSG00000017049",NA,NA,NA
"Q9JK88","SPI2_MOUSE","Serpini2",67931,"ENSMUSG00000034139",NA,NA,NA
"Q9D968","HCFC2_MOUSE","Hcfc2",67933,"ENSMUSG00000020246",NA,NA,NA
"Q6AW46","EST5A_MOUSE","Ces5a",67935,"ENSMUSG00000058019",NA,NA,NA
"Q9CX97","WDR55_MOUSE","Wdr55",67936,"ENSMUSG00000042660",NA,NA,NA
"Q7TNI2","TM59L_MOUSE","Tmem59l",67937,"ENSMUSG00000035964",NA,NA,NA
"Q3THE2","ML12B_MOUSE","Myl12b",67938,"ENSMUSG00000034868","mmu05132","Salmonella infection",0.0323892519970951
"Q3THE2","ML12B_MOUSE","Myl12b",67938,"ENSMUSG00000034868","mmu04510","Focal adhesion",0.0248366013071895
"Q3THE2","ML12B_MOUSE","Myl12b",67938,"ENSMUSG00000034868","mmu04530","Tight junction",0.0212055192447349
"Q3THE2","ML12B_MOUSE","Myl12b",67938,"ENSMUSG00000034868","mmu04670","Leukocyte transendothelial migration",0.014960058097313
"Q3THE2","ML12B_MOUSE","Myl12b",67938,"ENSMUSG00000034868","mmu04611","Platelet activation",0.0159767610748003
"Q3THE2","ML12B_MOUSE","Myl12b",67938,"ENSMUSG00000034868","mmu04520","Adherens junction",0.0119099491648511
"Q3THE2","ML12B_MOUSE","Myl12b",67938,"ENSMUSG00000034868","mmu04360","Axon guidance",0.0233841684822077
"Q3THE2","ML12B_MOUSE","Myl12b",67938,"ENSMUSG00000034868","mmu04814","Motor proteins",0.0232389251997095
"Q3THE2","ML12B_MOUSE","Myl12b",67938,"ENSMUSG00000034868","mmu04810","Regulation of actin cytoskeleton",0.0294843863471314
"Q9D820","PRXD1_MOUSE","Prorsd1",67939,"ENSMUSG00000032673",NA,NA,NA
"Q6ZWY3","RS27L_MOUSE","Rps27l",67941,"ENSMUSG00000036781",NA,NA,NA
"P56383","AT5G2_MOUSE","Atp5mc2",67942,"ENSMUSG00000062683","mmu05415","Diabetic cardiomyopathy",0.0281771968046478
"P56383","AT5G2_MOUSE","Atp5mc2",67942,"ENSMUSG00000062683","mmu05020","Prion disease",0.0361655773420479
"P56383","AT5G2_MOUSE","Atp5mc2",67942,"ENSMUSG00000062683","mmu05014","Amyotrophic lateral sclerosis",0.0476397966594045
